360手机助手,工具,100084,272256995,272063778,193217,276024.2857,2018/1/7
人民日报,阅读,101273,89183080,86558909,2624171,3748815.714,2018/6/3
风行视频,视频,101594,92667391,92646373,21018,30025.71429,2018/6/3
作业帮,教育学习,1027306,82696766,81475335,1221431,1744901.429,2018/6/3
高德地图,出行,1038,473861269,472051055,1810214,2586020,2018/6/3
手电筒,工具,1066354,104831820,104820334,11486,16408.57143,2018/6/3
美团,便捷生活,1068,320591866,319788327,803539,1147912.857,2018/6/3
QQ浏览器,系统,1079,449080686,447362859,1717827,2454038.571,2018/6/3
阿里星球,视频,1088,330138000,330132719,5281,7544.285714,2018/6/3
铃声多多,视频,111237,209312857,208858217,454640,649485.7143,2018/6/3
掌阅iReader,阅读,1152,173903011,173719342,183669,262384.2857,2018/6/3
讯飞输入法,社交,1167,346907899,346063175,844724,1206748.571,2018/6/3
百度视频,视频,12272,165342578,165258041,84537,120767.1429,2018/6/3
Flipboard,阅读,123565,114027763,113935829,91934,131334.2857,2018/6/3
唱吧,视频,125088,110706901,110642137,64764,92520,2018/6/3
今日头条,视频,141843,348511121,346624203,1886918,2695597.143,2018/6/3
墨迹天气,工具,1433,427384778,426553989,830789,1186841.429,2018/6/3
360桌面,系统,1438,261665916,261606984,58932,84188.57143,2018/6/3
鲁大师,系统,147287,98700968,98179922,521046,744351.4286,2018/6/3
三星打印服务插件,系统,1557729,115243882,115142290,101592,145131.4286,2018/6/3
360省电王,系统,1569,197633921,197555525,78396,111994.2857,2018/6/3
搜狐视频,视频,1586,235268409,235074433,193976,277108.5714,2018/6/3
手机京东,育儿母婴,1588,174641902,172484104,2157798,3082568.571,2018/6/3
开心消消乐,游戏,1625930,422805666,421950566,855100,1221571.429,2018/6/3
酷我音乐,视频,1656,412676957,411746297,930660,1329514.286,2018/6/3
360清理大师,系统,1781604,199377669,197940379,1437290,2053271.429,2018/6/3
搜狐新闻,阅读,1849,98912169,98483862,428307,611867.1429,2018/6/3
滴滴出行,出行,185732,155061395,154088699,972696,1389565.714,2018/6/3
平安普惠,理财,1937214,221439689,184203555,37236134,53194477.14,2018/6/3
支付宝,理财,1939,695386710,693175659,2211051,3158644.286,2018/6/3
腾讯新闻,阅读,19467,322933309,322125179,808130,1154471.429,2018/6/3
360免费WiFi,系统,1954941,252438723,252124354,314369,449098.5714,2018/6/3
美图秀秀,摄影,1977,413021011,412325117,695894,994134.2857,2018/6/3
微博,阅读,2012,699206422,697872505,1333917,1905595.714,2018/6/3
咪咕音乐,视频,201224,98034631,95774675,2259956,3228508.571,2018/6/3
UC浏览器,系统,2058,693934943,692382846,1552097,2217281.429,2018/6/3
腾讯视频,视频,2087,454111034,451582691,2528343,3611918.571,2018/6/3
QQ邮箱,办公商务,209310,134069052,133877167,191885,274121.4286,2018/6/3
唯品会,购物,21972,104453340,103949509,503831,719758.5714,2018/6/3
中华万年历日历,工具,2272,146810359,146505445,304914,435591.4286,2018/6/3
美颜相机,摄影,229226,178488110,177911491,576619,823741.4286,2018/6/3
360超级ROOT-深度优化手机,工具,2304476,158080288,157962744,117544,167920,2018/6/3
喜马拉雅FM,视频,236026,90867996,90655338,212658,303797.1429,2018/6/3
驾考宝典,教育学习,2378,116280190,116099353,180837,258338.5714,2018/6/3
随手电筒,工具,246564,96295432,96276806,18626,26608.57143,2018/6/3
单机斗地主-不占流量,游戏,263710,200781801,200586619,195182,278831.4286,2018/6/3
网易新闻,阅读,2744,91017110,90708168,308942,441345.7143,2018/6/3
相机360,摄影,2747,104681242,104647273,33969,48527.14286,2018/6/3
爱奇艺,视频,2751,582421187,580390114,2031073,2901532.857,2018/6/3
书旗小说,阅读,2926,134237652,134011397,226255,323221.4286,2018/6/3
网易有道词典,教育学习,2927,192798337,192599218,199119,284455.7143,2018/6/3
携程旅行,出行,2947,136777796,136347404,430392,614845.7143,2018/6/3
花椒直播-美颜椒友疯狂卖萌,社交,2981222,121781783,121456965,324818,464025.7143,2018/6/3
王者荣耀,游戏,3073428,200104276,196816736,3287540,4696485.714,2018/6/3
快手,视频,3536,162814361,160462073,2352288,3360411.429,2018/6/3
手机淘宝,育儿母婴,3570,899060791,897476385,1584406,2263437.143,2018/6/3
ES文件浏览器,系统,3571,90940459,90896808,43651,62358.57143,2018/6/3
优酷,视频,3581,790390959,788467187,1923772,2748245.714,2018/6/3
蔚蓝小说,阅读,3885739,113732619,111774832,1957787,2796838.571,2018/6/3
小说,阅读,3894208,81834359,79717847,2116512,3023588.571,2018/6/3
免费小说,阅读,3937914,82109756,79992900,2116856,3024080,2018/6/3
电子书,阅读,3963018,74661252,72202869,2458383,3511975.714,2018/6/3
有声小说,阅读,3963330,96081783,93846857,2234926,3192751.429,2018/6/3
YY,视频,4067,118342386,117911995,430391,614844.2857,2018/6/3
土豆视频,视频,4107,113938060,113860590,77470,110671.4286,2018/6/3
途牛旅游,出行,43299,145618161,145511211,106950,152785.7143,2018/6/3
酷狗音乐,视频,433,1143955570,1142281958,1673612,2390874.286,2018/6/3
多米音乐,视频,44,97414101,97372459,41642,59488.57143,2018/6/3
QQ音乐,视频,4498,147672696,146752670,920026,1314322.857,2018/6/3
大众点评,生活服务,4674,173076120,172839814,236306,337580,2018/6/3
陌陌,社交,48,244935129,244485420,449709,642441.4286,2018/6/3
蜻蜓FM,视频,51178,91923281,91744696,178585,255121.4286,2018/6/3
我查查,工具,537,161023716,160975584,48132,68760,2018/6/3
微信,社交,5427,813534640,806757260,6777380,9681971.429,2018/6/3
58同城,便捷生活,5576,89360013,88833548,526465,752092.8571,2018/6/3
聚力视频,视频,5632,275222837,275042675,180162,257374.2857,2018/6/3
百度,系统,5846,414619524,412579900,2039624,2913748.571,2018/6/3
天气通,工具,6209,94245804,94214124,31680,45257.14286,2018/6/3
谷歌拼音,系统,6224,126874982,126817068,57914,82734.28571,2018/6/3
乐视视频,视频,6276,258214762,258072849,141913,202732.8571,2018/6/3
谷歌Gmail,办公商务,6411,93355318,93314526,40792,58274.28571,2018/6/3
驾校一点通,教育学习,6533,119813105,97764815,22048290,31497557.14,2018/6/3
咪咕阅读,阅读,6536,136222390,133503420,2718970,3884242.857,2018/6/3
飞信,社交,7372,95052018,95039025,12993,18561.42857,2018/6/3
百度地图,出行,7655,579150585,578339023,811562,1159374.286,2018/6/3
植物大战僵尸2高清版,游戏,771431,219493630,218936878,556752,795360,2018/6/3
360手机卫士-一键连免费wifi,系统,77208,1933947924,1928994681,4953243,7076061.429,2018/6/3
360影视大全,视频,778702,425401773,424575399,826374,1180534.286,2018/6/3
QQ,社交,7953,800296614,798580500,1716114,2451591.429,2018/6/3
华为手机文件管理器,办公商务,796062,106262435,105770581,491854,702648.5714,2018/6/3
QQ空间,社交,8015,133930946,133869495,61451,87787.14286,2018/6/3
ogle 文字转语音,系统,885077,118893234,118861765,31469,44955.71429,2018/6/3
WiFi万能钥匙,系统,88761,1012438190,1008942064,3496126,4994465.714,2018/6/3
HP Print Service 插件,系统,890932,113517579,113352123,165456,236365.7143,2018/6/3
360天气,工具,92235,119351661,119306344,45317,64738.57143,2018/6/3
中国建设银行,理财,9347,110521973,109842799,679174,970248.5714,2018/6/3
去哪儿旅行,出行,944,124212475,123813964,398511,569301.4286,2018/6/3
360浏览器,系统,95487,677477109,674978202,2498907,3569867.143,2018/6/3
360手机助手,工具,100084,273796395,273443948,352447,377621.7857,2018/7/1
人民日报,阅读,101273,93406204,90787072,2619132,2806212.857,2018/7/1
风行视频,视频,101594,92699682,92673794,25888,27737.14286,2018/7/1
作业帮,教育学习,1027306,84089828,83061251,1028577,1102046.786,2018/7/1
高德地图,出行,1038,477326199,474346987,2979212,3192012.857,2018/7/1
手电筒,工具,1066354,104850901,104835719,15182,16266.42857,2018/7/1
美团,便捷生活,1068,321800810,320858049,942761,1010101.071,2018/7/1
QQ浏览器,系统,1079,450859916,449768816,1091100,1169035.714,2018/7/1
阿里星球,视频,1088,330145254,330139368,5886,6306.428571,2018/7/1
铃声多多,视频,111237,209982779,209476936,505843,541974.6429,2018/7/1
掌阅iReader,阅读,1152,174211626,173954230,257396,275781.4286,2018/7/1
讯飞输入法,社交,1167,348144613,347125252,1019361,1092172.5,2018/7/1
百度视频,视频,12272,165458678,165361917,96761,103672.5,2018/7/1
Flipboard,阅读,123565,114139202,114049003,90199,96641.78571,2018/7/1
唱吧,视频,125088,110856403,110748327,108076,115795.7143,2018/7/1
今日头条,视频,141843,351400159,349196627,2203532,2360927.143,2018/7/1
墨迹天气,工具,1433,428653183,427713960,939223,1006310.357,2018/7/1
360桌面,系统,1438,261778512,261700625,77887,83450.35714,2018/7/1
鲁大师,系统,147287,99639513,98875952,763561,818101.0714,2018/7/1
三星打印服务插件,系统,1557729,115393132,115273946,119186,127699.2857,2018/7/1
360省电王,系统,1569,197718672,197651528,67144,71940,2018/7/1
搜狐视频,视频,1586,235671634,235370934,300700,322178.5714,2018/7/1
手机京东,育儿母婴,1588,176475729,175045882,1429847,1531978.929,2018/7/1
开心消消乐,游戏,1625930,424271590,423059846,1211744,1298297.143,2018/7/1
酷我音乐,视频,1656,414108822,413010215,1098607,1177078.929,2018/7/1
360清理大师,系统,1781604,200784790,199696193,1088597,1166353.929,2018/7/1
搜狐新闻,阅读,1849,99329100,99047807,281293,301385.3571,2018/7/1
滴滴出行,出行,185732,156019298,155236484,782814,838729.2857,2018/7/1
平安普惠,理财,1937214,269219973,233028168,36191805,38776933.93,2018/7/1
支付宝,理财,1939,698944925,696664291,2280634,2443536.429,2018/7/1
腾讯新闻,阅读,19467,324185388,323322489,862899,924534.6429,2018/7/1
360免费WiFi,系统,1954941,252858924,252570533,288391,308990.3571,2018/7/1
美图秀秀,摄影,1977,413914153,413249318,664835,712323.2143,2018/7/1
微博,阅读,2012,701952648,699752026,2200622,2357809.286,2018/7/1
咪咕音乐,视频,201224,102555413,98733186,3822227,4095243.214,2018/7/1
UC浏览器,系统,2058,696270864,694619134,1651730,1769710.714,2018/7/1
腾讯视频,视频,2087,458339482,455272853,3066629,3285673.929,2018/7/1
QQ邮箱,办公商务,209310,134566798,134334571,232227,248814.6429,2018/7/1
唯品会,购物,21972,105086772,104599823,486949,521731.0714,2018/7/1
中华万年历日历,工具,2272,147177881,146901903,275978,295690.7143,2018/7/1
美颜相机,摄影,229226,179345657,178656084,689573,738828.2143,2018/7/1
360超级ROOT-深度优化手机,工具,2304476,158254776,158116233,138543,148438.9286,2018/7/1
喜马拉雅FM,视频,236026,91322896,90971484,351412,376512.8571,2018/7/1
驾考宝典,教育学习,2378,117191636,116535046,656590,703489.2857,2018/7/1
随手电筒,工具,246564,96330845,96305619,25226,27027.85714,2018/7/1
单机斗地主-不占流量,游戏,263710,201259016,200893460,365556,391667.1429,2018/7/1
网易新闻,阅读,2744,91414825,91129575,285250,305625,2018/7/1
相机360,摄影,2747,104745220,104693938,51282,54945,2018/7/1
爱奇艺,视频,2751,586639778,583438064,3201714,3430407.857,2018/7/1
书旗小说,阅读,2926,134605379,134325787,279592,299562.8571,2018/7/1
网易有道词典,教育学习,2927,193129327,192840364,288963,309603.2143,2018/7/1
携程旅行,出行,2947,137548857,137051750,497107,532614.6429,2018/7/1
花椒直播-美颜椒友疯狂卖萌,社交,2981222,122353670,121899209,454461,486922.5,2018/7/1
王者荣耀,游戏,3073428,207148710,201798608,5350102,5732252.143,2018/7/1
快手,视频,3536,167004730,163801729,3203001,3431786.786,2018/7/1
手机淘宝,育儿母婴,3570,903500029,900153418,3346611,3585654.643,2018/7/1
ES文件浏览器,系统,3571,91002925,90949857,53068,56858.57143,2018/7/1
优酷,视频,3581,793732164,791042147,2690017,2882161.071,2018/7/1
国金期货,理财,3738906,15715240,151028,15564212,16675941.43,2018/7/1
蔚蓝小说,阅读,3885739,116762095,114434589,2327506,2493756.429,2018/7/1
小说,阅读,3894208,84927294,82577420,2349874,2517722.143,2018/7/1
免费小说,阅读,3937914,85045343,82739544,2305799,2470498.929,2018/7/1
电子书,阅读,3963018,78306419,75519864,2786555,2985594.643,2018/7/1
有声小说,阅读,3963330,98939483,96727182,2212301,2370322.5,2018/7/1
YY,视频,4067,118917801,118476479,441322,472845,2018/7/1
土豆视频,视频,4107,114078342,113962010,116332,124641.4286,2018/7/1
途牛旅游,出行,43299,145788604,145661992,126612,135655.7143,2018/7/1
酷狗音乐,视频,433,1147905901,1144514746,3391155,3633380.357,2018/7/1
多米音乐,视频,44,97496179,97433239,62940,67435.71429,2018/7/1
QQ音乐,视频,4498,149653597,148377247,1276350,1367517.857,2018/7/1
大众点评,生活服务,4674,173415691,173189399,226292,242455.7143,2018/7/1
陌陌,社交,48,245703042,245108205,594837,637325.3571,2018/7/1
蜻蜓FM,视频,51178,92219672,92000754,218918,234555,2018/7/1
我查查,工具,537,161109456,161033146,76310,81760.71429,2018/7/1
微信,社交,5427,820750245,815386955,5363290,5746382.143,2018/7/1
58同城,便捷生活,5576,90399137,89650844,748293,801742.5,2018/7/1
聚力视频,视频,5632,275440943,275263056,177887,190593.2143,2018/7/1
百度,系统,5846,418077375,415287704,2789671,2988933.214,2018/7/1
天气通,工具,6209,94327571,94275285,52286,56020.71429,2018/7/1
谷歌拼音,系统,6224,126952517,126891001,61516,65910,2018/7/1
乐视视频,视频,6276,258440375,258254114,186261,199565.3571,2018/7/1
谷歌Gmail,办公商务,6411,93461625,93368891,92734,99357.85714,2018/7/1
驾校一点通,教育学习,6533,153539926,126339754,27200172,29143041.43,2018/7/1
咪咕阅读,阅读,6536,139407096,136269523,3137573,3361685.357,2018/7/1
飞信,社交,7372,95070216,95055560,14656,15702.85714,2018/7/1
百度地图,出行,7655,580490445,579754797,735648,788194.2857,2018/7/1
植物大战僵尸2高清版,游戏,771431,220934326,219786011,1148315,1230337.5,2018/7/1
360手机卫士-一键连免费wifi,系统,77208,1949751506,1936030487,13721019,14701091.79,2018/7/1
360影视大全,视频,778702,426775713,425743810,1031903,1105610.357,2018/7/1
QQ,社交,7953,803407285,801059683,2347602,2515287.857,2018/7/1
华为手机文件管理器,办公商务,796062,107017760,106433101,584659,626420.3571,2018/7/1
QQ空间,社交,8015,134183401,134011976,171425,183669.6429,2018/7/1
ogle 文字转语音,系统,885077,118942662,118902612,40050,42910.71429,2018/7/1
WiFi万能钥匙,系统,88761,1017959877,1013719701,4240176,4543045.714,2018/7/1
HP Print Service 插件,系统,890932,113658852,113551946,106906,114542.1429,2018/7/1
360天气,工具,92235,119465779,119366722,99057,106132.5,2018/7/1
中国建设银行,理财,9347,111701784,110939943,761841,816258.2143,2018/7/1
去哪儿旅行,出行,944,124622708,124349195,273513,293049.6429,2018/7/1
360浏览器,系统,95487,680843184,678269680,2573504,2757325.714,2018/7/1
360手机助手,工具,100084,274155396,273882549,272847,389781.4286,2018/8/5
人民日报,阅读,101273,93426022,93410779,15243,21775.71429,2018/8/5
风行视频,视频,101594,92722331,92708500,13831,19758.57143,2018/8/5
作业帮,教育学习,1027306,84986219,84326550,659669,942384.2857,2018/8/5
高德地图,出行,1038,479299649,477806588,1493061,2132944.286,2018/8/5
手电筒,工具,1066354,104865429,104854526,10903,15575.71429,2018/8/5
美团,便捷生活,1068,323011659,322184740,826919,1181312.857,2018/8/5
QQ浏览器,系统,1079,452002793,451399900,602893,861275.7143,2018/8/5
阿里星球,视频,1088,330150843,330147011,3832,5474.285714,2018/8/5
铃声多多,视频,111237,210626916,210180323,446593,637990,2018/8/5
掌阅iReader,阅读,1152,174465465,174271630,193835,276907.1429,2018/8/5
讯飞输入法,社交,1167,349147533,348556788,590745,843921.4286,2018/8/5
百度视频,视频,12272,165548471,165489795,58676,83822.85714,2018/8/5
Flipboard,阅读,123565,114226908,114157616,69292,98988.57143,2018/8/5
唱吧,视频,125088,110944208,110881171,63037,90052.85714,2018/8/5
今日头条,视频,141843,353026541,351752952,1273589,1819412.857,2018/8/5
墨迹天气,工具,1433,429359133,428902929,456204,651720,2018/8/5
360桌面,系统,1438,261864294,261808355,55939,79912.85714,2018/8/5
鲁大师,系统,147287,100459740,99871559,588181,840258.5714,2018/8/5
三星打印服务插件,系统,1557729,115508022,115426890,81132,115902.8571,2018/8/5
360省电王,系统,1569,197781942,197739497,42445,60635.71429,2018/8/5
搜狐视频,视频,1586,235882081,235736548,145533,207904.2857,2018/8/5
手机京东,育儿母婴,1588,177903968,176990022,913946,1305637.143,2018/8/5
开心消消乐,游戏,1625930,425195719,424565776,629943,899918.5714,2018/8/5
酷我音乐,视频,1656,415187380,414425041,762339,1089055.714,2018/8/5
360清理大师,系统,1781604,201895920,201124949,770971,1101387.143,2018/8/5
搜狐新闻,阅读,1849,99571874,99408885,162989,232841.4286,2018/8/5
滴滴出行,出行,185732,157002621,156311802,690819,986884.2857,2018/8/5
平安普惠,理财,1937214,314899091,281784733,33114358,47306225.71,2018/8/5
支付宝,理财,1939,700856845,699690888,1165957,1665652.857,2018/8/5
腾讯新闻,阅读,19467,325311128,324576456,734672,1049531.429,2018/8/5
360免费WiFi,系统,1954941,253124148,252927584,196564,280805.7143,2018/8/5
美图秀秀,摄影,1977,414710647,414188172,522475,746392.8571,2018/8/5
微博,阅读,2012,703571064,702444884,1126180,1608828.571,2018/8/5
咪咕音乐,视频,201224,107918494,104820181,3098313,4426161.429,2018/8/5
UC浏览器,系统,2058,697975728,696782361,1193367,1704810,2018/8/5
腾讯视频,视频,2087,461231767,459013881,2217886,3168408.571,2018/8/5
QQ邮箱,办公商务,209310,134980224,134607590,372634,532334.2857,2018/8/5
唯品会,购物,21972,105574597,105225792,348805,498292.8571,2018/8/5
中华万年历日历,工具,2272,147416541,147234189,182352,260502.8571,2018/8/5
美颜相机,摄影,229226,179891631,179492703,398928,569897.1429,2018/8/5
360超级ROOT-深度优化手机,工具,2304476,158389042,158295091,93951,134215.7143,2018/8/5
喜马拉雅FM,视频,236026,91850097,91479005,371092,530131.4286,2018/8/5
驾考宝典,教育学习,2378,120329666,118336102,1993564,2847948.571,2018/8/5
随手电筒,工具,246564,96358942,96338894,20048,28640,2018/8/5
单机斗地主-不占流量,游戏,263710,201590359,201352019,238340,340485.7143,2018/8/5
网易新闻,阅读,2744,91851301,91520049,331252,473217.1429,2018/8/5
相机360,摄影,2747,104790267,104758901,31366,44808.57143,2018/8/5
爱奇艺,视频,2751,590655312,587986166,2669146,3813065.714,2018/8/5
书旗小说,阅读,2926,134889801,134689393,200408,286297.1429,2018/8/5
网易有道词典,教育学习,2927,193324311,193169540,154771,221101.4286,2018/8/5
携程旅行,出行,2947,138113966,137709939,404027,577181.4286,2018/8/5
花椒直播-美颜椒友疯狂卖萌,社交,2981222,122783999,122494106,289893,414132.8571,2018/8/5
王者荣耀,游戏,3073428,212280811,208772673,3508138,5011625.714,2018/8/5
快手,视频,3536,169932978,167800644,2132334,3046191.429,2018/8/5
手机淘宝,育儿母婴,3570,906158195,904191214,1966981,2809972.857,2018/8/5
ES文件浏览器,系统,3571,91109889,91038274,71615,102307.1429,2018/8/5
优酷,视频,3581,795831437,794242586,1588851,2269787.143,2018/8/5
国金期货,理财,3738906,43564404,23400825,20163579,28805112.86,2018/8/5
蔚蓝小说,阅读,3885739,119680987,117575003,2105984,3008548.571,2018/8/5
小说,阅读,3894208,87893666,85749446,2144220,3063171.429,2018/8/5
免费小说,阅读,3937914,87943124,85845812,2097312,2996160,2018/8/5
电子书,阅读,3963018,81781226,79258999,2522227,3603181.429,2018/8/5
有声小说,阅读,3963330,101744002,99717488,2026514,2895020,2018/8/5
YY,视频,4067,119398383,119086538,311845,445492.8571,2018/8/5
土豆视频,视频,4107,114191863,114115062,76801,109715.7143,2018/8/5
途牛旅游,出行,43299,145906791,145819663,87128,124468.5714,2018/8/5
酷狗音乐,视频,433,1150147446,1148644874,1502572,2146531.429,2018/8/5
多米音乐,视频,44,97541576,97511132,30444,43491.42857,2018/8/5
QQ音乐,视频,4498,151212169,150357447,854722,1221031.429,2018/8/5
大众点评,生活服务,4674,173916937,173568608,348329,497612.8571,2018/8/5
陌陌,社交,48,246228045,245867648,360397,514852.8571,2018/8/5
蜻蜓FM,视频,51178,92427987,92292997,134990,192842.8571,2018/8/5
我查查,工具,537,161147776,161122314,25462,36374.28571,2018/8/5
微信,社交,5427,827799117,822077517,5721600,8173714.286,2018/8/5
58同城,便捷生活,5576,91095904,90648972,446932,638474.2857,2018/8/5
聚力视频,视频,5632,275746878,275538386,208492,297845.7143,2018/8/5
百度,系统,5846,420527341,418726286,1801055,2572935.714,2018/8/5
天气通,工具,6209,94365932,94337245,28687,40981.42857,2018/8/5
谷歌拼音,系统,6224,127008772,126969038,39734,56762.85714,2018/8/5
乐视视频,视频,6276,258615758,258483341,132417,189167.1429,2018/8/5
谷歌Gmail,办公商务,6411,93548642,93482797,65845,94064.28571,2018/8/5
驾校一点通,教育学习,6533,153590119,153552011,38108,54440,2018/8/5
咪咕阅读,阅读,6536,141872370,139894185,1978185,2825978.571,2018/8/5
飞信,社交,7372,95085024,95074527,10497,14995.71429,2018/8/5
百度地图,出行,7655,582038406,580656721,1381685,1973835.714,2018/8/5
植物大战僵尸2高清版,游戏,771431,222081216,221229833,851383,1216261.429,2018/8/5
360手机卫士-一键连免费wifi,系统,77208,1979188979,1957052295,22136684,31623834.29,2018/8/5
360影视大全,视频,778702,427863918,427071234,792684,1132405.714,2018/8/5
QQ,社交,7953,805666346,804021144,1645202,2350288.571,2018/8/5
华为手机文件管理器,办公商务,796062,107568701,107175183,393518,562168.5714,2018/8/5
QQ空间,社交,8015,134345495,134223063,122432,174902.8571,2018/8/5
ogle 文字转语音,系统,885077,118979132,118952222,26910,38442.85714,2018/8/5
WiFi万能钥匙,系统,88761,1022052407,1019099125,2953282,4218974.286,2018/8/5
HP Print Service 插件,系统,890932,113761164,113685871,75293,107561.4286,2018/8/5
360天气,工具,92235,119556655,119483666,72989,104270,2018/8/5
中国建设银行,理财,9347,112302886,112009464,293422,419174.2857,2018/8/5
去哪儿旅行,出行,944,124985512,124780709,204803,292575.7143,2018/8/5
360浏览器,系统,95487,684352247,682143813,2208434,3154905.714,2018/8/5
